-0.17777668815968184	-4.480331536275781	0
2.314569572224002	8.779171312483328	1
6.433929558119985	8.271404260500187	1
2.3973144052224082	0.201943059615612	1
-4.255207062842032	3.8026468085431357	0
4.597722308111328	-2.3886606251992326	1
7.93220322051787	5.77666518809329	1
-7.366697342523587	-7.815615668092306	0
7.375370083661636	7.317865768211483	1
-7.161878609161025	6.900250841951625	0
-8.262869121262227	-0.5566492661520517	0
7.4113641469791744	5.260161175842171	1
-7.144095851894148	8.471510467963157	1
-8.798559973640689	-1.2922787066665755	0
-1.6231384794552834	-9.600737112397743	0
-9.625998529311342	4.98872917339021	0
-3.4129047704318456	8.047983235316597	1
5.149245999105167	7.2217687956831575	1
0.5339677295748757	-6.348109944295716	0
-7.962771445085526	8.272055486440639	1
-4.289457399420558	-8.763371789346667	0
-3.268261119188174	-8.822034442371873	0
1.797221208867498	-8.227511691117531	0
6.702277757842957	-6.793576541175915	0
-5.580905576193425	-4.136936673830142	0
-0.7817110650284356	7.095465611698938	1
-3.438454145916932	-7.395837647292729	0
8.423517670323882	6.618567874534545	1
-0.21569835266091886	1.497837160373404	1
-1.3463248378841755	-7.677369406395586	0
3.994208153563344	-4.677020549314516	0
7.112456137494085	-4.795440155571757	1
-9.29719800183995	0.09147763852467605	0
6.058696797317118	-2.5797311211845226	1
-4.509496359407594	8.004271141501452	1
-4.278979653670866	-9.192162255009222	0
5.782836082539726	-9.161087119073636	0
0.3693861987086571	3.0100868655599005	1
-1.1085112651998603	-0.5629582381822917	0
8.657003720992556	-0.4549857041422847	1
6.463866992175571	-2.488363563154725	1
-3.2290968056990454	-3.428956994880547	0
-6.539752110816368	4.998263387480561	0
3.6814665419722754	-3.433026063546536	1
4.1508861510315835	-0.18442217042785103	1
7.401667281993383	-9.44213419326448	0
8.156232908206032	-7.120716729369012	1
6.2504109506844685	-4.469413791234591	1
-6.41888845259227	-5.791937796514032	0
-0.6342571453410244	4.0166492431521394	1
-5.454521947467805	-0.39053162951248943	0
-3.341242801197013	4.852905928532945	1
-1.0637887553089058	1.7391774398656086	1
-0.8355271410458602	2.624646321911907	1
-4.8307593244689855	-7.7769928654261555	0
0.38220800342138617	1.941738802552413	1
-4.987846964468479	4.79206688800123	0
9.480355292961985	7.5526243598393314	1
-1.0817754692542394	-9.979619763954119	0
6.95086928396092	6.759891482856283	1
1.4017357230878638	-6.360071587931644	0
-8.954778675519474	-2.8658618221893857	0
-2.292629230589518	6.329637627426614	1
4.83689827639421	-6.099150583274586	0
